,user_id,keywords_by_frequency,keywords_by_similarity
10850,개운한피사타월,색깔 예쁘다 좋다 남자 사이즈,느낌 예쁘다 코디
10851,개운한한강투버튼,좋다 구매 배송 입다 색깔,생각 귀엽다 사다
10852,개운한한라산셔츠,예쁘다 구매 저렴하다 편하다 좋다,예쁘다 느낌 구매
10853,개운한핫핑크반지,좋다 입다 사이즈 가격 느낌,느낌 살짝 사다
10854,개이미이,예쁘다 입다 좋다 사이즈 괜찮다,예쁘다 느낌 생각
10855,개정증보판,좋다 입다 구매 만족 넉넉하다,사다 코디 느낌
10856,개지당,좋다 예쁘다 입다 색깔 계절,예쁘다 느낌 생각
10857,개지아비,좋다 색깔 화면 세탁 변형,느낌 귀엽다 예쁘다
10858,개코구리,좋다 구매 디자인 편하다 저렴하다,좋다 느낌 사다
10859,개코콬,좋다 예쁘다 디자인 입다 색깔,예쁘다 느낌 생각
10860,개포불주먹,좋다 예쁘다 입다 사이즈 디자인,예쁘다 좋다 느낌
10861,개플이,입다 좋다 예쁘다 구매 가격,예쁘다 사다 생각
10862,개하,구매 예쁘다 만족 좋다 입다,예쁘다 느낌 구매
10863,개화1,입다 편하다 색깔 사진 계절,느낌 사다 코디
10864,갠갠갠,예쁘다 좋다 구매 소재 색깔,예쁘다 느낌 코디
10865,갠디스,예쁘다 좋다 구매 추천 색깔,예쁘다 느낌 생각
10866,갠지톡,좋다 입다 구매 예쁘다 코디,코디 사다 생각
10867,갤럭시이용,입다 구매 예쁘다 좋다 계절,예쁘다 느낌 사다
10868,갤투,구매 좋다 가성비 색깔 퀄리티,느낌 사다 코디
10869,갬ee,좋다 입다 구매 괜찮다 두께,괜찮다 사다 예쁘다
10870,갬갬22v,예쁘다 좋다 입다 계절 편하다,예쁘다 느낌 생각
10871,갬미갬갬,사이즈 입다 좋다 구매 색깔,느낌 코디 사다
10872,갬성으로부터탈압박,좋다 편하다 예쁘다 입다 피부,예쁘다 느낌 사다
10873,갯벌맨,좋다 색깔 예쁘다 적당하다 만족,느낌 사다 예쁘다
10874,갱ol83,색깔 좋다 구매 입다 배송,느낌 예쁘다 귀엽다
10875,갱갱개래개래갱갱,예쁘다 배송 좋다 빠르다 입다,예쁘다 느낌 귀엽다
10876,갱갱구,구매 입다 좋다 색깔 예쁘다,느낌 사다 코디
10877,갱갱이123,예쁘다 감사하다 굿굿 애용 아이템,예쁘다 느낌 코디
10878,갱갱파워,예쁘다 입다 좋다 색깔 계절,예쁘다 느낌 코디
10879,갱갱훈,좋다 예쁘다 색깔 가격 원단,예쁘다 느낌 좋다
10880,갱걩,좋다 예쁘다 색깔 편하다 무난,좋다 예쁘다 사다
10881,갱노메코,좋다 색깔 예쁘다 구매 사이즈,좋다 예쁘다 느낌
10882,갱삥준,좋다 예쁘다 구매 길이 만족,예쁘다 느낌 코디
10883,갱사장님,좋다 색깔 코디 구매 예쁘다,코디 좋다 느낌
10884,갱상Gang,좋다 구매 만족 가격 색깔,느낌 사다 코디
10885,갱새잇,재질 좋다 입다 색깔 느낌,느낌 코디 예쁘다
10886,갱생애,좋다 입다 구매 예쁘다 색깔,느낌 사다 코디
10887,갱숱아,입다 구매 크다 예쁘다 길이,느낌 사다 코디
10888,갱스타2,좋다 구매 만족 착용 색깔,사다 코디 구매
10889,갱스히,좋다 구매 색깔 재질 가격,좋다 사다 느낌
10890,갱얼쥐가세상을9한다,예쁘다 구매 입다 귀엽다 색깔,예쁘다 느낌 귀엽다
10891,갱얼쥐구멍,좋다 두께 계절 예쁘다 얇다,예쁘다 느낌 좋다
10892,갱우’s,좋다 가성비 입다 신다 굿굿,좋다 가성비 입다
10893,갱이임,구매 좋다 예쁘다 가성비 만족,예쁘다 느낌 사다
10894,갱쟝히엄청나,좋다 편하다 스트링 디자인 예쁘다,생각 코디 괜찮다
10895,갱준밍,좋다 입다 편하다 색깔 예쁘다,느낌 사다 코디
10896,갱해니,좋다 구매 입다 사이즈 크다,괜찮다 예쁘다 좋다
10897,갸갸가,좋다 자주 색깔 가격 편하다,좋다 생각 살짝
10898,갸니1,배송 입다 좋다 예쁘다 빠르다,느낌 생각 예쁘다
10899,갸도영마누라,예쁘다 입다 디자인 좋다 구매,예쁘다 코디 생각
10900,갸름갸름,좋다 입다 예쁘다 색깔 피부,느낌 예쁘다 코디
10901,갸습끼,배송 빠르다 구매 좋다 두껍다,느낌 좋다 귀엽다
10902,갸아암쟈아아아,입다 예쁘다 좋다 구매 크다,예쁘다 느낌 코디
10903,갸촤,구매 좋다 크다 예쁘다 입다,코디 느낌 사다
10904,걍 용,좋다 색깔 편하다 후드 입다,사다 생각 코디
10905,걍닉네임,예쁘다 좋다 색깔 구매 무난,예쁘다 느낌 코디
10906,거거거거고고고,좋다 입다 편하다 사이즈 자주,좋다 생각 괜찮다
10907,거기있어봤자,원하다 예쁘다 입다 구매 좋다,느낌 살짝 예쁘다
10908,거꾸로로수박바,좋다 편하다 입다 살짝 탄탄하다,좋다 살짝 편하다
10909,거너스9,배송 색깔 좋다 빠르다 구매,생각 귀엽다 느낌
10910,거누우ㅏ가,예쁘다 좋다 입다 크다 색깔,예쁘다 느낌 생각
10911,거눙거,좋다 구매 감사하다 만족 가격,좋다 구매 예쁘다
10912,거니•,좋다 착용 구매 고민 추천,느낌 예쁘다 코디
10913,거니꺼임,좋다 입다 예쁘다 자주 색깔,예쁘다 느낌 생각
10914,거대친칠라,귀엽다 예쁘다 구매 선물 좋다,귀엽다 코디 느낌
10915,거대한나고야실크,배송 빠르다 예쁘다 좋다 입다,예쁘다 귀엽다 생각
10916,거대한뉴욕울코트,좋다 배송 빠르다 입다 색깔,생각 귀엽다 느낌
10917,거대한니스쪼리,구매 예쁘다 좋다 색깔 입다,느낌 코디 예쁘다
10918,거대한대만파우더,예쁘다 좋다 느낌 자연스럽다 색깔,느낌 예쁘다 코디
10919,거대한동대문의상,입다 요즘 소재 얇다 좋다,입다 사다 소재
10920,거대한라벤더점퍼,구매 좋다 입다 재질 넉넉하다,사다 느낌 코디
10921,거대한라벤더향수,구매 저렴하다 감사하다 행사 좋다,구매 좋다 귀엽다
10922,거대한마포크롭,좋다 입다 편하다 색깔 구매,사다 귀엽다 생각
10923,거대한멕시코룩,좋다 색깔 예쁘다 디자인 사이즈,좋다 예쁘다 생각
10924,거대한명동부츠,편하다 입다 예쁘다 세탁 괜찮다,예쁘다 생각 코디
10925,거대한벨기에로퍼,좋다 색깔 예쁘다 사이즈 따뜻하다,예쁘다 사다 생각
10926,거대한보라색바지,입다 예쁘다 좋다 구매 두께,예쁘다 느낌 생각
10927,거대한보라색치마,구매 좋다 입다 색깔 편하다,느낌 사다 코디
10928,거대한브루클린뮬,좋다 색깔 적당하다 사이즈 예쁘다,느낌 사다 예쁘다
10929,거대한삼청동비즈,입다 좋다 편하다 색깔 예쁘다,예쁘다 사다 생각
10930,거대한서초스냅,예쁘다 구매 사이즈 입다 좋다,예쁘다 코디 사다
10931,거대한서촌시크,좋다 입다 구매 예쁘다 편하다,예쁘다 좋다 사다
10932,거대한스웨덴부츠,좋다 사이즈 입다 편하다 구매,사다 생각 느낌
10933,거대한신당동셔츠,입다 따뜻하다 귀엽다 색깔 좋다,귀엽다 느낌 사다
10934,거대한연보라컷팅,입다 사이즈 좋다 구매 편하다,느낌 생각 코디
10935,거대한영국트랙탑,좋다 예쁘다 입다 크다 편하다,예쁘다 좋다 생각
10936,거대한이대신상품,예쁘다 만족 좋다 사이즈 구매,예쁘다 느낌 만족
10937,거대한인디고체인,구매 좋다 착용 색깔 편하다,구매 좋다 사다
10938,거대한인천핀턱,예쁘다 좋다 색깔 만족 크다,예쁘다 느낌 생각
10939,거대한청담힙본,귀엽다 입다 만족 좋다 편하다,느낌 귀엽다 코디
10940,거대한청록긴양말,좋다 예쁘다 색깔 구매 두껍다,예쁘다 코디 생각
10941,거대한카멜코지,좋다 예쁘다 구매 색깔 길이,느낌 예쁘다 코디
10942,거대한카키피케티,좋다 예쁘다 입다 배송 빠르다,좋다 생각 예쁘다
10943,거대한쿠바펜던트,입다 좋다 예쁘다 편하다 넉넉하다,생각 예쁘다 좋다
10944,거대한퀸스로퍼,좋다 구매 입다 귀엽다 예쁘다,귀엽다 사다 예쁘다
10945,거대한터키안경테,예쁘다 구매 편하다 좋다 크다,예쁘다 구매 느낌
10946,거대한토렌토취향,좋다 색깔 예쁘다 입다 적당하다,예쁘다 느낌 사다
10947,거대한플럼트렌치,좋다 괜찮다 자극 입다 사이즈,좋다 괜찮다 사다
10948,거대한하얀파우더,배송 좋다 빠르다 구매 입다,좋다 귀엽다 생각
10949,거대한핫핑크옷장,좋다 색깔 예쁘다 디자인 구매,느낌 예쁘다 생각
10950,거대한회색룩북,예쁘다 좋다 입다 구매 무난,예쁘다 코디 느낌
10951,거더루,예쁘다 좋다 입다 가격 구매,예쁘다 느낌 생각
10952,거두리진이,좋다 편하다 넉넉하다 구매 세탁,좋다 괜찮다 사다
10953,거렁뱅이그만,예쁘다 입다 좋다 구매 사진,느낌 예쁘다 코디
10954,거모커,좋다 구매 입다 가격 배송,좋다 느낌 생각
10955,거문티비,구매 입다 예쁘다 크다 크기,느낌 예쁘다 괜찮다
10956,거북비빔밥,입다 계절 예쁘다 크다 티셔츠,느낌 예쁘다 생각
10957,거아러,좋다 예쁘다 색깔 계절 입다,느낌 예쁘다 코디
10958,거어어능,예쁘다 입다 구매 좋다 바지,예쁘다 느낌 코디
10959,거여동쓰레빠,예쁘다 좋다 계절 입다 색깔,예쁘다 느낌 좋다
10960,거오참,예쁘다 좋다 입다 매일 편하다,예쁘다 느낌 코디
10961,거울속외딴성,고민 예쁘다 구매 비싸다 좋다,느낌 코디 사다
10962,거울안닦는사람,좋다 구매 입다 예쁘다 가격,사다 느낌 예쁘다
10963,거울이었다,입다 좋다 구매 예쁘다 적당하다,느낌 예쁘다 코디
10964,거의엠생,입다 좋다 구매 계절 만족,입다 사다 생각
10965,거이꺼이,좋다 브랜드 예쁘다 구매 사이즈,좋다 느낌 사다
10966,거제도해파리,사이즈 적당하다 좋다 입다 예쁘다,느낌 예쁘다 코디
10967,거제사랑,좋다 원단 색깔 편하다 입다,사다 코디 예쁘다
10968,거져주면 잘사감,좋다 구매 입다 크다 편하다,좋다 사다 코디
10969,거지련,예쁘다 구매 좋다 입다 무난,예쁘다 느낌 코디
10970,거짓말없이솔직하게,구매 좋다 배송 저렴하다 넉넉하다,느낌 구매 사다
10971,거친광주꽃무늬,예쁘다 좋다 구매 만족 추천,예쁘다 느낌 사다
10972,거친네이비무드,좋다 입다 편하다 두껍다 빠지다,생각 좋다 사다
10973,거친동대문출근룩,구매 예쁘다 좋다 색깔 입다,예쁘다 느낌 사다
10974,거친멜버른볼캡,좋다 길이 사이즈 색깔 두껍다,느낌 생각 사다
10975,거친멜버른홈웨어,좋다 예쁘다 색깔 입다 따뜻하다,예쁘다 느낌 사다
10976,거친밀라노인기템,예쁘다 좋다 색깔 구매 무난,예쁘다 느낌 사다
10977,거친벨기에배기진,좋다 예쁘다 색깔 길이 만족,느낌 예쁘다 사다
10978,거친보라색실크,좋다 입다 예쁘다 구매 계절,좋다 예쁘다 사다
10979,거친빨강레그웨어,예쁘다 입다 좋다 넉넉하다 구매,예쁘다 사다 코디
10980,거친서초의상,좋다 구매 입다 얇다 처음,사다 코디 느낌
10981,거친아말피펜던트,예쁘다 좋다 입다 편하다 귀엽다,예쁘다 느낌 코디
10982,거친용산프릴,사이즈 디자인 적당하다 좋다 배송,디자인 느낌 살짝
10983,거친이집트벨벳,편하다 좋다 가격 예쁘다 얇다,느낌 예쁘다 생각
10984,거친인디고퍼프,좋다 예쁘다 입다 사이즈 적당하다,느낌 예쁘다 사다
10985,거친청색슬리퍼,좋다 구매 할인 색깔 예쁘다,느낌 사다 좋다
10986,거친청색호보백,좋다 입다 귀엽다 추천 구매,사다 괜찮다 귀엽다
10987,거친퀸스포멀룩,좋다 구매 예쁘다 입다 색깔,느낌 코디 사다
10988,거친파랑모카신,예쁘다 좋다 입다 재질 사이즈,예쁘다 생각 느낌
10989,거친플럼워크웨어,좋다 색깔 사이즈 구매 입다,느낌 사다 예쁘다
10990,거친한강슬리퍼,좋다 입다 편하다 색깔 예쁘다,느낌 사다 생각
10991,거품망,만족 좋다 구매 가격 입다,느낌 사다 만족
10992,건bong2,좋다 색깔 가성비 예쁘다 입다,좋다 느낌 사다
10993,건강이최고란다,좋다 구매 배송 색깔 가격,느낌 코디 사다
10994,건강하십쇼,좋다 구매 디자인 예쁘다 입다,사다 느낌 코디
10995,건강한LA실크,좋다 색깔 예쁘다 사이즈 적당하다,예쁘다 좋다 괜찮다
10996,건강한검정캐주얼,좋다 계절 선물 만족 색깔,느낌 귀엽다 코디
10997,건강한광저우버클,좋다 입다 구매 날씨 지인,좋다 괜찮다 사다
10998,건강한뉴욕슬링백,좋다 입다 색깔 구매 사이즈,사다 생각 느낌
10999,건강한대구런웨이,예쁘다 구매 입다 싸다 길이,예쁘다 구매 느낌
11000,건강한로마카고,구매 좋다 입다 편하다 색깔,구매 괜찮다 사다
11001,건강한버건디스냅,입다 편하다 예쁘다 좋다 소재,느낌 사다 예쁘다
11002,건강한베니스레더,예쁘다 좋다 구매 색깔 입다,예쁘다 느낌 사다
11003,건강한베를린골지,좋다 얇다 가성비 입다 시원하다,좋다 사다 생각
11004,건강한블루엣지,좋다 디자인 만족 색깔 가격,느낌 귀엽다 사다
11005,건강한성수모헤어,좋다 입다 편하다 색깔 시원하다,생각 사다 살짝
11006,건강한송파운동화,좋다 구매 입다 자주 편하다,구매 좋다 코디
11007,건강한시드니나시,좋다 구매 입다 품질 믿다,좋다 구매 사다
11008,건강한영국셔츠,좋다 예쁘다 입다 편하다 어울리다,예쁘다 좋다 생각
11009,건강한인도런웨이,예쁘다 좋다 구매 입다 크다,예쁘다 느낌 코디
11010,건강한제주아이참,예쁘다 좋다 적당하다 넉넉하다 크다,예쁘다 느낌 사다
11011,건강한제주텀블러,좋다 구매 신다 편하다 사이즈,느낌 사다 귀엽다
11012,건강한종로힙스터,좋다 색깔 구매 원단 넉넉하다,좋다 사다 생각
11013,건강한초록아이템,구매 좋다 계절 배송 색깔,느낌 사다 구매
11014,건강한카멜코지,예쁘다 입다 좋다 사이즈 가격,예쁘다 느낌 생각
11015,건강한텍사스체크,좋다 배송 빠르다 구매 편하다,사다 느낌 생각
11016,건강한핑크깔창,좋다 구매 만족 색깔 배송,느낌 사다 좋다
11017,건강한핫핑크쪼리,좋다 색깔 예쁘다 귀엽다 구매,느낌 귀엽다 예쁘다
11018,건강한형제,좋다 구매 저렴하다 가격 입다,사다 좋다 구매
11019,건강한훗카이도핀,좋다 입다 예쁘다 크기 어울리다,예쁘다 생각 사다
11020,건강행복하자,입다 예쁘다 좋다 편하다 따뜻하다,예쁘다 느낌 생각
11021,건다이병장,좋다 입다 예쁘다 느낌 색깔,느낌 예쁘다 코디
11022,건담보험겉담,좋다 원단 무탠다드 무난 만족,좋다 사다 예쁘다
11023,건담프라모델,구매 좋다 입다 사이즈 예쁘다,느낌 코디 사다
11024,건대똘똘이,좋다 구매 예쁘다 만족 포인트,예쁘다 구매 느낌
11025,건대맛집추천,좋다 입다 구매 예쁘다 재질,느낌 예쁘다 코디
11026,건도사,좋다 구매 가격 입다 예쁘다,사다 느낌 예쁘다
11027,건망고스틴,예쁘다 좋다 색깔 구매 만족,예쁘다 느낌 코디
11028,건물사이에 피어난 장미,좋다 빠르다 배송 디자인 사이즈,느낌 생각 귀엽다
11029,건물주드,좋다 가볍다 입다,좋다 가볍다 입다
11030,건방진어린이,좋다 사이즈 입다 편하다 예쁘다,사다 예쁘다 느낌
11031,건빵11,좋다 재질 두께 길이 짧다,느낌 코디 사다
11032,건빵_,좋다 예쁘다 가볍다 얇다 입다,생각 사다 느낌
11033,건빵이이,예쁘다 입다 좋다 사이즈 넉넉하다,예쁘다 생각 사다
11034,건우아빠님,좋다 예쁘다 색깔 배송 구매,좋다 예쁘다 생각
11035,건우지율파더,구매 좋다 색깔 예쁘다 입다,예쁘다 느낌 사다
11036,건이다,좋다 예쁘다 싸다 바지 구매,예쁘다 좋다 느낌
11037,건제니,입다 좋다 구매 가성비 가격,느낌 생각 예쁘다
11038,건조대에널린수건,입다 예쁘다 사이즈 색깔 구매,느낌 예쁘다 코디
11039,건진1979,예쁘다 입다 좋다 구매 넉넉하다,예쁘다 생각 코디
11040,건포도스콘,구매 입다 좋다 무난 색깔,느낌 코디 사다
11041,걷규,입다 예쁘다 구매 만족 좋다,예쁘다 느낌 생각
