,user_id,keywords_by_frequency,keywords_by_similarity
12988,김수르기,좋다 예쁘다 사다,사다 생각 귀엽다
12989,김순식이,좋다 사이즈 넉넉하다,생각 귀엽다 코디
12990,김숩3,귀엽다 입다 좋다,귀엽다 생각 쓰다
12991,김스팀,좋다 작다 마음,생각 코디 만족스럽다
12992,김슨히,좋다 입다 색감,생각 코디 쓰다
12993,김승혁짱_,좋다 재질 생각,생각 코디 사다
12994,김승현네,배송 좋다 빠르다,귀엽다 만족스럽다 쓰다
12995,김슽,좋다 쓰다 입다,쓰다 생각 코디
12996,김시98,좋다 배송 디자인,코디 생각 귀엽다
12997,김시김시,좋다 입다 자다,생각 쓰다 코디
12998,김시져,좋다 사다 귀엽다,사다 귀엽다 쓰다
12999,김쌜론,배송 자다 감사하다,귀엽다 쓰다 만족스럽다
13000,김썽~,좋다 구입 원단,쓰다 귀엽다 코디
13001,김쑤01,좋다 별로 사다,사다 귀엽다 쓰다
13002,김쑤밥스,예쁘다 사다 좋다,예쁘다 사다 코디
13003,김씨모군,좋다 편하다 입다,쓰다 생각 코디
13004,김씨아님ㅋㅋ,좋다 입다 편하다,생각 쓰다 귀엽다
13005,김씨오빠,좋다 자다 구매,코디 쓰다 귀엽다
13006,김씨헛소리그만하고벽돌이나날라,입다 좋다 사이즈,생각 쓰다 코디
13007,김아가파,좋다 자다 입다,생각 쓰다 코디
13008,김아방ㅋ,좋다 배송 여유,쓰다 코디 귀엽다
13009,김아여엉,사다 맛있다 색감,코디 사다 쓰다
13010,김아토,좋다 배송 빠르다,생각 만족스럽다 귀엽다
13011,김앙식,좋다 사이즈 생각,생각 쓰다 사다
13012,김애교q,좋다 예쁘다 컬러,생각 코디 사다
13013,김액션,입다 좋다 아주,쓰다 코디 사다
13014,김야옹옹,좋다 입다 느낌,생각 코디 쓰다
13015,김양고,좋다 두께 색감,생각 코디 사다
13016,김양동물원,좋다 입다 예쁘다,생각 쓰다 코디
13017,김에어,구매 입다 좋다,생각 코디 귀엽다
13018,김열닷,예쁘다 좋다 디자인,생각 코디 귀엽다
13019,김염이,좋다 자다 입다,귀엽다 쓰다 생각
13020,김영9,사이즈 좋다 편하다,생각 귀엽다 코디
13021,김영석ㅜ,좋다 예쁘다 입다,생각 코디 쓰다
13022,김영시,좋다 사다 사이즈,쓰다 코디 사다
13023,김영찬찬,좋다 색감 사이즈,생각 코디 사다
13024,김영훈여자친구,좋다 예쁘다 자다,생각 사다 쓰다
13025,김영훈와이프,좋다 자다 바르다,쓰다 생각 코디
13026,김예릉,좋다 구매 자다,쓰다 코디 사다
13027,김오동피앙세,좋다 입다 사이즈,생각 귀엽다 코디
13028,김오라오라,좋다 사이즈 자다,쓰다 생각 귀엽다
13029,김오여진이,자다 입다 좋다,쓰다 생각 귀엽다
13030,김오이이이,예쁘다 좋다 자다,사다 귀엽다 생각
13031,김옹준,좋다 사다 입다,사다 코디 쓰다
13032,김요지,좋다 입다 느낌,생각 코디 쓰다
13033,김용석님,사이즈 색상 마음,만족스럽다 마음 코디
13034,김용이,좋다 입다 색감,생각 코디 만족스럽다
13035,김우동한그릇,좋다 가격 사다,쓰다 귀엽다 사다
13036,김우민_,좋다 사이즈 입다,사다 생각 귀엽다
13037,김원장,좋다 작다 사이즈,생각 코디 쓰다
13038,김유찬.,좋다 재질 편하다,생각 사다 쓰다
13039,김유찬123456789,좋다 입다 크다,쓰다 코디 생각
13040,김윤혁 3,입다 좋다 자다,생각 쓰다 무난
13041,김윤희32,예쁘다 좋다 편하다,코디 귀엽다 예쁘다
13042,김은정23,마음 좋다 입다,생각 마음 코디
13043,김은채O,입다 바지 좋다,코디 생각 사다
13044,김이경GimliGyeong,좋다 입다 자다,쓰다 코디 생각
13045,김이김김,예쁘다 적당하다 두께,코디 사다 느낌
13046,김이끼공주,좋다 입다 생각,생각 쓰다 좋다
13047,김이사,좋다 자다 신다,좋다 사다 귀엽다
13048,김이일,입다 크다 자다,생각 귀엽다 쓰다
13049,김인개미,좋다 자다 입다,쓰다 생각 귀엽다
13050,김인문,좋다 가격 대비,좋다 만족스럽다 귀엽다
13051,김인영영,자다 되게 좋다,쓰다 사다 귀엽다
13052,김읻면,좋다 귀엽다 자다,귀엽다 생각 쓰다
13053,김잉명,좋다 사이즈 편하다,생각 코디 살짝
13054,김장감,입다 예쁘다 마음,생각 코디 쓰다
13055,김재굥,입다 예쁘다 좋다,코디 생각 귀엽다
13056,김재구님,감사하다 생각 편하다,생각 쓰다 만족스럽다
13057,김잼밈,좋다 입다 가격,생각 코디 쓰다
13058,김잼잼민이,배송 빠르다 좋다,귀엽다 쓰다 생각
13059,김절레,입다 사다 좋다,사다 쓰다 생각
13060,김정돌,입다 사다 좋다,사다 쓰다 귀엽다
13061,김정우ㅇㅕ친,예쁘다 좋다 포인트,예쁘다 생각 코디
13062,김정우삼겹,좋다 입다 예쁘다,생각 코디 사다
13063,김종팔씨,기다 사이즈 따뜻하다,귀엽다 사다 기다
13064,김주멈,좋다 디자인 입다,코디 생각 쓰다
13065,김주환김,좋다 입다 기장,코디 생각 귀엽다
13066,김준18,좋다 사이즈 추천,생각 쓰다 좋다
13067,김준범김준범,좋다 깔끔하다 소재,코디 생각 만족스럽다
13068,김준시크,좋다 입다 편하다,쓰다 귀엽다 사다
13069,김준혁1596,좋다 편하다 입다,좋다 생각 편하다
13070,김준호호호,좋다 사다 만족하다,사다 귀엽다 쓰다
13071,김쥬형,좋다 아주 재질,쓰다 사다 코디
13072,김쥿,좋다 예쁘다 입다,생각 코디 쓰다
13073,김지노5,좋다 찾다 자주,코디 쓰다 생각
13074,김지맘,귀엽다 사다 입다,귀엽다 사다 쓰다
13075,김지영돼지,좋다 입다 자다,쓰다 코디 귀엽다
13076,김지윤11111,예쁘다 좋다 사다,코디 생각 만족스럽다
13077,김진더기,좋다 구매 입다,쓰다 코디 귀엽다
13078,김진성소,좋다 신다 입다,좋다 신다 사다
13079,김진수124,좋다 입다 적당하다,생각 귀엽다 입다
13080,김진혁_,좋다 입다 예쁘다,생각 사다 만족스럽다
13081,김집사♡,좋다 입다 상품,생각 쓰다 사다
13082,김쨈잼,사이즈 좋다 입다,쓰다 귀엽다 코디
13083,김쨍쨍,예쁘다 귀엽다 가볍다,생각 귀엽다 느낌
13084,김쪄니91,좋다 배송 빠르다,좋다 괜찮다 생각
13085,김쪄미,입다 예쁘다 좋다,생각 코디 쓰다
13086,김쪼꾸리,좋다 사다 색감,사다 좋다 귀엽다
13087,김쫄병,입다 좋다 사이즈,생각 사다 코디
13088,김쫑84,예쁘다 입다 입히다,코디 생각 예쁘다
13089,김쯩이,좋다 자다 사이즈,생각 쓰다 귀엽다
13090,김찌쩨개,좋다 입다 구매,생각 쓰다 사다
13091,김찐^^,좋다 색감 재질,코디 생각 만족스럽다
13092,김찬호:b,자다 제품 좋다,쓰다 생각 코디
13093,김찰슨,좋다 입다 무난,쓰다 생각 사다
13094,김창식_,좋다 자다 사다,사다 쓰다 생각
13095,김챌김챌,좋다 입다 예쁘다,쓰다 생각 귀엽다
13096,김천마,좋다 예쁘다 구매,귀엽다 만족스럽다 생각
13097,김철수영희,좋다 예쁘다 재질,코디 쓰다 생각
13098,김첨지의 럭키데이,예쁘다 좋다 입다,생각 귀엽다 코디
13099,김초게,무난 좋다 얇다,무난 쓰다 코디
13100,김촌우,좋다 가격 자다,쓰다 생각 만족스럽다
13101,김촠호,좋다 여행 자다,쓰다 사다 귀엽다
13102,김춘pear,예쁘다 사이즈 느낌,코디 느낌 생각
13103,김춘추님,굉장하다 입다 유용하다,쓰다 생각 코디
13104,김치나베._.,좋다 예쁘다 바지,생각 코디 쓰다
13105,김치만두핏,좋다 재질 사이즈,코디 쓰다 귀엽다
13106,김치먹고싶다,좋다 가격 적당하다,사다 귀엽다 만족스럽다
13107,김치몬,구매 입다 사다,생각 코디 사다
13108,김치보끈잡,자다 예쁘다 디자인,코디 쓰다 사다
13109,김치볶음밥요리사,좋다 생각 입다,생각 쓰다 만족스럽다
13110,김치볶음밥장인과결혼하고싶다,입다 예쁘다 자다,코디 생각 쓰다
13111,김치붕어빵,좋다 입다 크다,생각 코디 사다
13112,김치우동찌개,입다 좋다 자다,생각 코디 귀엽다
13113,김치잇국,좋다 입다 따뜻하다,생각 쓰다 코디
13114,김치찌개000,좋다 구매 입다,생각 쓰다 코디
13115,김캇제,자다 입다 예쁘다,쓰다 생각 코디
13116,김캔호,좋다 편하다 입다,생각 사다 코디
13117,김콘딧,좋다 입다 사이즈,생각 쓰다 코디
13118,김콜라언니,좋다 주문 포인트,코디 쓰다 귀엽다
13119,김키윗,좋다 예쁘다 편하다,쓰다 생각 코디
13120,김탁센,예쁘다 좋다 자다,쓰다 사다 코디
13121,김태리핏,좋다 입다 편하다,생각 쓰다 좋다
13122,김태민99,좋다 자다 편하다,사다 쓰다 코디
13123,김태업,좋다 자다 느낌,생각 코디 쓰다
13124,김태영97,좋다 사이즈 생각,생각 코디 만족스럽다
13125,김택c,좋다 최고 예쁘다,코디 쓰다 생각
13126,김탬탬님,예쁘다 가격 프린트,예쁘다 쓰다 만족스럽다
13127,김토근,좋다 입다 편하다,생각 쓰다 코디
13128,김토코쨩,좋다 구매 느낌,사다 쓰다 생각
13129,김튀김,좋다 멋지다 예쁘다,좋다 생각 귀엽다
13130,김티부팀개,좋다 입다 사다,생각 사다 귀엽다
13131,김팀,좋다 편하다 쓰다,쓰다 편하다 생각
13132,김파닭,입다 좋다 사이즈,코디 쓰다 귀엽다
13133,김파산,예쁘다 입다 좋다,생각 코디 쓰다
13134,김파이어,좋다 입다 편하다,좋다 생각 귀엽다
13135,김팔도,구매 좋다 가격,만족스럽다 쓰다 사다
13136,김패티,좋다 제품 입다,생각 코디 쓰다
13137,김팽문,좋다 입다 생각,생각 쓰다 사다
13138,김페라,예쁘다 입다 좋다,생각 코디 예쁘다
13139,김펭귄12,입다 좋다 사다,생각 쓰다 코디
13140,김펭귄이,좋다 디자인 사이즈,코디 생각 디자인
13141,김포JEEP파랭이,좋다 만족하다 사용,쓰다 만족하다 사용
13142,김포도에이치,좋다 입다 배송,생각 귀엽다 쓰다
13143,김포불주먹야옹,좋다 자다 느낌,생각 쓰다 코디
13144,김포팡용,입다 좋다 구매,생각 쓰다 사다
13145,김풀빵,쓰다 사다 좋다,쓰다 귀엽다 사다
13146,김프로111,좋다 사이즈 사다,사다 쓰다 귀엽다
13147,김프룻,좋다 재질 예쁘다,생각 귀엽다 코디
13148,김필주찬,좋다 재질 입다,좋다 생각 사다
13149,김필진12,좋다 구매 입다,코디 생각 쓰다
13150,김하마앙,좋다 쓰다 자다,쓰다 코디 생각
13151,김하이하이,좋다 배송 구매,쓰다 코디 생각
13152,김학당,좋다 입다 구매,코디 생각 만족스럽다
13153,김한빈,좋다 입다 느낌,쓰다 생각 귀엽다
13154,김할아브,좋다 편하다 입다,생각 사다 쓰다
13155,김해앞바다고추장,좋다 느낌 색감,느낌 코디 사다
13156,김해창,자다 좋다 입다,쓰다 코디 생각
13157,김햄쮜05,생각 좋다 사이즈,생각 코디 쓰다
13158,김향이ㅣ,좋다 사이즈 입다,생각 사다 쓰다
13159,김혁재11,아주 좋다 괜찮다,좋다 아주 편이
13160,김현10299,입다 예쁘다 좋다,생각 사다 코디
13161,김현걍,예쁘다 좋다 쓰다,쓰다 코디 예쁘다
13162,김현호2,입다 좋다 사다,사다 생각 쓰다
13163,김형벌,좋다 예쁘다 입다,좋다 생각 사다
13164,김혜1,좋다 사이즈 크다,사다 생각 코디
13165,김혜랑,좋다 귀엽다 자다,귀엽다 쓰다 생각
13166,김호겸94,좋다 바지 사이즈,생각 만족스럽다 귀엽다
13167,김호시기,좋다 구매 주문,쓰다 코디 사다
13168,김호준개짜,좋다 가격 사용,사용 사다 쓰다
13169,김호중♡,좋다 입다 사이즈,생각 쓰다 코디
13170,김홀리,입다 좋다 예쁘다,코디 쓰다 생각
13171,김홍남사냥꾼,좋다 사이즈 아주,좋다 생각 귀엽다
13172,김환영_,좋다 사다 입다,사다 코디 쓰다
13173,김환쥰,입다 색상 좋다,코디 귀엽다 생각
13174,김활어,좋다 만족하다 구매,만족스럽다 사다 만족하다
13175,김효천,맛있다 예쁘다 셔츠,예쁘다 귀엽다 셔츠
13176,깁미더레드타이거,마음 사이즈 구매,마음 코디 만족스럽다
13177,깃ㄱ,좋다 입다 사이즈,생각 귀엽다 쓰다
13178,깃털z,좋다 입다 자다,생각 쓰다 코디
13179,깃털입니다,좋다 입다 생각,쓰다 생각 코디
13180,깅ㄹ,좋다 예쁘다 입다,코디 생각 귀엽다
13181,깅가밍,입다 좋다 제품,코디 생각 쓰다
13182,깅닿,자다 좋다 예쁘다,사다 쓰다 코디
13183,깅라희,사이즈 입다 좋다,생각 귀엽다 코디
13184,깅벙수,좋다 배송 빠르다,귀엽다 만족스럽다 쓰다
13185,깅씨네,입다 좋다 사다,코디 사다 생각
13186,깅졍,예쁘다 좋다 자다,생각 예쁘다 사다
13187,깅현댜,크다 모자 사다,사다 코디 귀엽다
13188,깊은경복궁비즈,좋다 원단 입다,귀엽다 코디 살짝
13189,깊은광저우브로치,사이즈 입다 자다,코디 쓰다 생각
13190,깊은그린믹스매치,재질 좋다 예쁘다,코디 생각 쓰다
13191,깊은그린셋업,좋다 제품 굉장하다,코디 쓰다 만족스럽다
13192,깊은나고야퍼,자다 어울리다 입다,코디 쓰다 생각
13193,깊은나고야피코트,예쁘다 좋다 입다,코디 생각 귀엽다
13194,깊은나폴리롱부츠,좋다 색상 자다,생각 쓰다 코디
13195,깊은노랑레이어드,자다 입다 디자인,쓰다 무난 귀엽다
13196,깊은뉴욕싱글수트,좋다 자다 괜찮다,생각 사다 만족스럽다
13197,깊은니스아이템,구매 좋다 브랜드,쓰다 코디 사다
13198,깊은도쿄퍼,좋다 사다 입다,사다 생각 코디
13199,깊은동묘모델,좋다 재질 가격,쓰다 생각 만족스럽다
13200,깊은맨하탄로맨틱,좋다 입다 색상,코디 쓰다 생각
13201,깊은멜버른앙고라,파다 자다 좋다,쓰다 자다 무난
13202,깊은베이징마린룩,좋다 무난 색감,생각 무난 쓰다
13203,깊은벨기에아이참,예쁘다 좋다 입다,예쁘다 생각 코디
13204,깊은블루타월,좋다 입다 사이즈,생각 코디 살짝
13205,깊은살구색퀄팅,좋다 사이즈 깔끔하다,코디 생각 쓰다
13206,깊은성수브로치,배송 빠르다 착용,만족스럽다 착용 귀엽다
13207,깊은시드니오프너,좋다 사다 자다,사다 쓰다 귀엽다
13208,깊은신촌디자인,좋다 입다 사다,생각 사다 만족스럽다
13209,깊은연분홍시크룩,좋다 배송 사진,좋다 만족스럽다 귀엽다
13210,깊은워싱턴취향,좋다 편하다 입다,생각 귀엽다 쓰다
13211,깊은인천토트백,좋다 입다 가격,딱이다 생각 귀엽다
13212,깊은저바닷속파인애플,배송 좋다 편하다,생각 귀엽다 만족스럽다
13213,깊은텍사스머플러,좋다 입다 넉넉하다,생각 쓰다 코디
13214,깊은파리디자인,좋다 입다 얇다,생각 사다 딱이다
13215,깊은핀란드옷장,좋다 생각 입다,생각 쓰다 코디
13216,깊은헬싱키타월,입다 좋다 사이즈,생각 코디 귀엽다
13217,깊은홍콩셔링,좋다 아주 입다,생각 코디 사다
13218,깊은화이트로브,자다 좋다 생각,생각 쓰다 괜찮다
13219,깊은회색후디,좋다 자다 마음,생각 귀엽다 쓰다
13220,깋탷훟,좋다 입다 생각,생각 쓰다 코디
13221,까 뱅,좋다 여름 기본,코디 생각 쓰다
13222,까궁이,좋다 원하다 저렴하다,생각 만족스럽다 귀엽다
13223,까까까깍까,좋다 구매 편하다,생각 코디 쓰다
13224,까까마귀,좋다 구매 입다,쓰다 사다 만족스럽다
13225,까까사먹을거다,좋다 입다 자다,생각 쓰다 코디
13226,까까설마,좋다 예쁘다 입다,생각 코디 쓰다
13227,까까준혁,좋다 입다 편하다,생각 쓰다 귀엽다
13228,까꾸리,자다 구매 좋다,쓰다 사다 코디
13229,까눌레영,좋다 입다 구매,생각 코디 쓰다
13230,까다로운돼지,좋다 자다 가격,생각 쓰다 사다
13231,까다롭니,좋다 가격 살다,쓰다 생각 귀엽다
13232,까다만귤,추천 드리다 입다,코디 쓰다 생각
13233,까드득까득,좋다 입다 자다,쓰다 귀엽다 생각
13234,까뚜님,구매 사이즈 좋다,코디 쓰다 생각
13235,까룽맘,좋다 예쁘다 디자인,생각 코디 쓰다
13236,까르디엘라,사이즈 좋다 입다,사다 만족스럽다 생각
13237,까르르르르르보나라,좋다 배송 디자인,생각 쓰다 귀엽다
13238,까리따스11,좋다 입다 구입,생각 귀엽다 쓰다
